F50C747ADF714C56E04400212867A1B9,11-MAY-14 06.32.06.000000 PM						    ,CR_MassFilter											 ,11-MAY-14 06.32.06.310564 PM						     ,CR_MassFilter											  ,APPLAFIMAC,	       1,	 61,02-JUL-17	      , ,									    ,										,
F50EECCF6C614BE7E04400212867A1B9,08-MAY-14 10.27.55.000000 PM						    ,CR_MassFilter											 ,08-MAY-14 10.27.55.614399 PM						     ,CR_MassFilter											  ,WABCICUSI1,	       3,     98640,03-FEB-17	      , ,									    ,										,
F500B613E5084BE9E04400212867A1B9,15-MAY-14 08.29.21.000000 AM						    ,CR_MassFilter											 ,15-MAY-14 08.29.21.511165 AM						     ,CR_MassFilter											  ,PACEEXMORD,	       1,      1459,20-OCT-16	      , ,									    ,										,
F50EECCF6C6E4BE7E04400212867A1B9,09-MAY-14 01.43.20.000000 PM						    ,CR_MassFilter											 ,09-MAY-14 01.43.20.345895 PM						     ,CR_MassFilter											  ,SCFIE2KIOF,	       1,      2500,10-DEC-15	      , ,									    ,										,
F50C747ADF734C56E04400212867A1B9,11-MAY-14 07.02.09.000000 PM						    ,CR_MassFilter											 ,11-MAY-14 07.02.09.012616 PM						     ,CR_MassFilter											  ,APPLACIMAC,	       1,	 61,02-JUL-17	      , ,									    ,										,
F5042618C3D54C35E04400212867A1B9,12-MAY-14 11.58.14.000000 AM						    ,CR_MassFilter											 ,12-MAY-14 11.58.14.130883 AM						     ,CR_MassFilter											  ,BTWYWINBFL,	       3,     10048,04-AUG-14	      , ,									    ,										,
F4CAC3864E964CF7E04400212867A1B9,16-MAY-14 08.55.53.000000 PM						    ,CR_MassFilter											 ,16-MAY-14 08.55.53.176722 PM						     ,CR_MassFilter											  ,GAP_U861AN,	       7,      1495,14-FEB-17	      , ,									    ,										,
F4CAC3864DED4CF7E04400212867A1B9,12-MAY-14 01.36.36.000000 PM						    ,CR_MassFilter											 ,12-MAY-14 01.36.36.275052 PM						     ,CR_MassFilter											  ,NIVETDF2DF,	       1,    208389,29-JAN-19	      , ,									    ,										,
F7042581B11F4C64E04400212867A1B9,15-MAY-14 06.08.58.000000 PM						    ,CR_MassFilter											 ,15-MAY-14 06.08.58.615168 PM						     ,CR_MassFilter											  ,TYCOC944OU,	       1,	988,29-JAN-19	      , ,									    ,										,
F5042618C7EB4C35E04400212867A1B9,29-MAY-14 12.29.39.000000 PM						    ,CR_MassFilter											 ,29-MAY-14 12.29.39.604548 PM						     ,CR_MassFilter											  ,DECOTS42XM,	      11,      2306,27-NOV-17	      , ,									    ,										,
F5042618C44D4C35E04400212867A1B9,16-MAY-14 10.02.30.000000 AM						    ,CR_MassFilter											 ,16-MAY-14 10.02.30.081156 AM						     ,CR_MassFilter											  ,ESSIWOBXFL,	       2,      5759,02-APR-17	      , ,									    ,										,
F4CAC3864EBE4CF7E04400212867A1B9,19-MAY-14 04.02.50.000000 PM						    ,CR_MassFilter											 ,19-MAY-14 04.02.50.092925 PM						     ,CR_MassFilter											  ,FEDTU210OU,	       1,     34314,11-DEC-14	      , ,									    ,										,
F5042618C4B74C35E04400212867A1B9,19-MAY-14 05.15.40.000000 PM						    ,CR_MassFilter											 ,19-MAY-14 05.15.40.274889 PM						     ,CR_MassFilter											  ,GAP_USTAO1,	       1,     24766,10-FEB-17	      , ,									    ,										,
1D31C9046660C311E0531E62E00A5932,03-SEP-15 05.43.26.000000 PM						    ,CR_MassFilter											 ,03-SEP-15 05.43.26.614842 PM						     ,CR_MassFilter											  ,CHNLUSTAOU,	       4,     27416,10-JAN-17	      , ,									    ,										,
F50EECCF6D8D4BE7E04400212867A1B9,20-MAY-14 02.35.37.000000 AM						    ,CR_MassFilter											 ,20-MAY-14 02.35.37.690513 AM						     ,CR_MassFilter											  ,TANGCSTAIN,	       4,     28944,29-JAN-19	      , ,									    ,										,
F4D04F8637D94CC7E04400212867A1B9,20-MAY-14 08.22.51.000000 AM						    ,CR_MassFilter											 ,20-MAY-14 08.22.51.576915 AM						     ,CR_MassFilter											  ,OSHETDF2DF,	       1,    206159,29-JAN-19	      , ,									    ,										,
F500B613E7354BE9E04400212867A1B9,20-MAY-14 04.20.36.000000 PM						    ,CR_MassFilter											 ,20-MAY-14 04.20.36.288087 PM						     ,CR_MassFilter											  ,FRUICFO315,	       1,	388,26-SEP-15	      , ,									    ,										,
F50EECCF70564BE7E04400212867A1B9,27-MAY-14 03.09.16.000000 PM						    ,CR_MassFilter											 ,27-MAY-14 03.09.16.364404 PM						     ,CR_MassFilter											  ,WHFITSUOXM,	       2,      3483,29-JAN-19	      , ,									    ,										,
F4CAC38651044CF7E04400212867A1B9,23-MAY-14 04.27.47.000000 PM						    ,CR_MassFilter											 ,23-MAY-14 04.27.47.073872 PM						     ,CR_MassFilter											  ,TECOIPROIN,	       3,	762,25-JUN-15	      , ,									    ,										,
F5042618C82D4C35E04400212867A1B9,03-JUN-14 02.40.53.000000 PM						    ,CR_MassFilter											 ,03-JUN-14 02.40.53.573601 PM						     ,CR_MassFilter											  ,EULOT91XML,	       1,      2661,29-JAN-19	      , ,									    ,										,
E97A49A8DF080B0DE04400212867A1B9,21-NOV-13 08.09.35.000000 AM						    ,CR_MassFilter											 ,21-NOV-13 08.09.35.080955 AM						     ,CR_MassFilter											  ,MOLXADS945,	       1,	741,29-JAN-19	      , ,									    ,										,
E97A49A8DF090B0DE04400212867A1B9,21-NOV-13 01.58.04.000000 PM						    ,CR_MassFilter											 ,21-NOV-13 01.58.04.565862 PM						     ,CR_MassFilter											  ,MOLXADU861,	       1,      1933,29-JAN-19	      , ,									    ,										,
F50C46DB132F4C5AE04400212867A1B9,21-MAR-14 02.48.38.000000 AM						    ,CR_MassFilter											 ,21-MAR-14 02.48.38.492247 AM						     ,CR_MassFilter											  ,APPLAFIA04,	       6,    518357,26-JAN-19	      , ,									    ,										,
F1A718DAB43C5FD6E04400212867A1B9,21-FEB-14 05.05.46.000000 AM						    ,CR_MassFilter											 ,21-FEB-14 05.05.46.075345 AM						     ,CR_MassFilter											  ,PHILAOA947,	       1,	430,26-FEB-15	      , ,									    ,										,
F1A718DAB43D5FD6E04400212867A1B9,23-FEB-14 07.53.19.000000 AM						    ,CR_MassFilter											 ,23-FEB-14 07.53.19.871662 AM						     ,CR_MassFilter											  ,DELLAGLF01,	       1,      5986,23-JAN-19	      , ,									    ,										,
F1A718DAB43E5FD6E04400212867A1B9,28-FEB-14 04.46.49.000000 AM						    ,CR_MassFilter											 ,28-FEB-14 04.46.49.337697 AM						     ,CR_MassFilter											  ,CLRXC945NU,	       1,    110751,29-JAN-19	      , ,									    ,										,
F4BA21ECE1634FE8E04400212867A1B9,27-MAR-14 04.01.42.000000 PM						    ,CR_MassFilter											 ,27-MAR-14 04.01.42.548383 PM						     ,CR_MassFilter											  ,CISCE2ANCE,	       1,      9442,30-JAN-15	      , ,									    ,										,
F1A718DAB4475FD6E04400212867A1B9,05-MAR-14 09.10.02.000000 AM						    ,CR_MassFilter											 ,05-MAR-14 09.10.02.340548 AM						     ,CR_MassFilter											  ,SCSEE2AEIM,	       2,      1303,29-JAN-19	      , ,									    ,										,
F1A718DAB4485FD6E04400212867A1B9,05-MAR-14 12.19.02.000000 PM						    ,CR_MassFilter											 ,05-MAR-14 12.19.02.389651 PM						     ,CR_MassFilter											  ,FOXCUIMAIN,	       5,    665857,23-MAY-17	      , ,									    ,										,
F500B613F0F54BE9E04400212867A1B9,24-JUN-14 12.42.24.000000 PM						    ,CR_MassFilter											 ,24-JUN-14 12.42.24.774171 PM						     ,CR_MassFilter											  ,KEWLE2KWXM,	      39,     31019,29-JAN-19	      , ,									    ,										,
1D34FB8DC1FBC74CE0531E62E00AAE44,04-SEP-15 10.36.32.000000 AM						    ,CR_MassFilter											 ,04-SEP-15 10.36.32.567952 AM						     ,CR_MassFilter											  ,PPG_E2COIM,	       2,     97392,29-JAN-19	      , ,									    ,										,
1D31C904EBC0C2CBE0531E62E00ADCA1,04-SEP-15 12.03.26.000000 PM						    ,CR_MassFilter											 ,04-SEP-15 12.03.26.718459 PM						     ,CR_MassFilter											  ,EXPLT___AP,	       5,     66628,29-JAN-19	      , ,									    ,										,
F4BA21ECE2354FE8E04400212867A1B9,09-MAY-14 01.06.32.000000 PM						    ,CR_MassFilter											 ,09-MAY-14 01.06.32.222393 PM						     ,CR_MassFilter											  ,MUWIETETMW,	       2,	523,29-JAN-19	      , ,									    ,										,
F4BA21ECE2324FE8E04400212867A1B9,08-MAY-14 04.01.24.000000 PM						    ,CR_MassFilter											 ,08-MAY-14 04.01.24.315153 PM						     ,CR_MassFilter											  ,EUCAEULROF,	       4,      5353,29-JAN-19	      , ,									    ,										,
F50EECCF76604BE7E04400212867A1B9,20-JUN-14 10.37.18.000000 AM						    ,CR_MassFilter											 ,20-JUN-14 10.37.18.107193 AM						     ,CR_MassFilter											  ,INPXAGTASN,	       1,     21847,29-JAN-19	      , ,									    ,										,
F50EECCF71A54BE7E04400212867A1B9,09-JUN-14 07.24.15.000000 PM						    ,CR_MassFilter											 ,09-JUN-14 07.24.15.834110 PM						     ,CR_MassFilter											  ,TYCOE2COCE,	       3,     31901,29-JAN-19	      , ,									    ,										,
F50C46DB13484C5AE04400212867A1B9,19-MAY-14 05.53.38.000000 PM						    ,CR_MassFilter											 ,19-MAY-14 05.53.38.238175 PM						     ,CR_MassFilter											  ,CISCABTS21,	       3,   6946130,28-JAN-19	      , ,									    ,										,
1D34FB8DC1FDC74CE0531E62E00AAE44,04-SEP-15 12.08.32.000000 PM						    ,CR_MassFilter											 ,04-SEP-15 12.08.32.718631 PM						     ,CR_MassFilter											  ,EMCCASM940,	       2,      4294,29-JAN-19	      , ,									    ,										,
F4D04F863BD34CC7E04400212867A1B9,04-JUN-14 07.40.35.000000 AM						    ,CR_MassFilter											 ,04-JUN-14 07.40.35.535748 AM						     ,CR_MassFilter											  ,TESTAJO4B2,	       1,      5983,04-JUN-14	      , ,									    ,										,
F500B613E91F4BE9E04400212867A1B9,04-JUN-14 10.01.09.000000 AM						    ,CR_MassFilter											 ,04-JUN-14 10.01.09.107277 AM						     ,CR_MassFilter											  ,ROCHIPROOU,	    1906,    231219,05-JUN-14	      , ,									    ,										,
F5042618C8714C35E04400212867A1B9,04-JUN-14 10.13.10.000000 AM						    ,CR_MassFilter											 ,04-JUN-14 10.13.10.111782 AM						     ,CR_MassFilter											  ,TESTAJ3B12,	       1,      7939,04-JUN-14	      , ,									    ,										,
F4CAC38652904CF7E04400212867A1B9,04-JUN-14 10.20.54.000000 AM						    ,CR_MassFilter											 ,04-JUN-14 10.20.54.317518 AM						     ,CR_MassFilter											  ,TESTAJO314,	       1,      3362,04-JUN-14	      , ,									    ,										,
F500B613E9284BE9E04400212867A1B9,04-JUN-14 01.51.58.000000 PM						    ,CR_MassFilter											 ,04-JUN-14 01.51.58.274956 PM						     ,CR_MassFilter											  ,GRENTYS1D8,	       2,      1499,30-OCT-14	      , ,									    ,										,
F4C91641F79B4C2DE04400212867A1B9,04-JUN-14 04.03.53.000000 PM						    ,CR_MassFilter											 ,04-JUN-14 04.03.53.854381 PM						     ,CR_MassFilter											  ,ELIZUISAOU,	       1,     53913,28-JAN-19	      , ,									    ,										,
F4CAC386529C4CF7E04400212867A1B9,05-JUN-14 03.49.42.000000 PM						    ,CR_MassFilter											 ,05-JUN-14 03.49.42.683757 PM						     ,CR_MassFilter											  ,METSTOUTID,	       3,      2187,29-JAN-19	      , ,									    ,										,
F4BA21ECE4124FE8E04400212867A1B9,17-JUN-14 11.46.01.000000 AM						    ,CR_MassFilter											 ,17-JUN-14 11.46.01.982767 AM						     ,CR_MassFilter											  ,MUWIETMWET,	       1,      3807,29-JAN-19	      , ,									    ,										,
1045A62252B6F989E0531E62E00A0B91,03-JUN-15 04.02.01.000000 PM						    ,CR_MassFilter											 ,03-JUN-15 04.02.01.374146 PM						     ,CR_MassFilter											  ,PHILWSHPED,	       1,      3188,10-JUL-15	      , ,									    ,										,
F4D04F863C1D4CC7E04400212867A1B9,09-JUN-14 03.27.16.000000 PM						    ,CR_MassFilter											 ,09-JUN-14 03.27.16.528478 PM						     ,CR_MassFilter											  ,TPVITS42XM,	       1,      1043,28-JAN-19	      , ,									    ,										,
1045A62245E0F989E0531E62E00A0B91,12-MAY-15 12.37.20.000000 PM						    ,CR_MassFilter											 ,12-MAY-15 12.37.20.070867 PM						     ,CR_MassFilter											  ,PR2ESSROFL,	       1,	675,18-DEC-18	      , ,									    ,										,
F4CAC38653054CF7E04400212867A1B9,10-JUN-14 01.27.59.000000 AM						    ,CR_MassFilter											 ,10-JUN-14 01.27.59.505816 AM						     ,CR_MassFilter											  ,INTLAIMP11,	       2,     13470,29-JAN-19	      , ,									    ,										,
F5042618C9404C35E04400212867A1B9,12-JUN-14 09.06.14.000000 AM						    ,CR_MassFilter											 ,12-JUN-14 09.06.14.015947 AM						     ,CR_MassFilter											  ,INTLAIMP13,	       1,      2539,29-JAN-19	      , ,									    ,										,
F500B613E9964BE9E04400212867A1B9,10-JUN-14 10.55.42.000000 AM						    ,CR_MassFilter											 ,10-JUN-14 10.55.42.288325 AM						     ,CR_MassFilter											  ,MYMIEFSAFL,	       1,      3760,28-JAN-19	      , ,									    ,										,
F4D04F863C544CC7E04400212867A1B9,10-JUN-14 12.08.06.000000 PM						    ,CR_MassFilter											 ,10-JUN-14 12.08.06.315093 PM						     ,CR_MassFilter											  ,INTLAIMP19,	       5,     49587,29-JAN-19	      , ,									    ,										,
F4CAC386530A4CF7E04400212867A1B9,10-JUN-14 05.40.54.000000 PM						    ,CR_MassFilter											 ,10-JUN-14 05.40.54.345071 PM						     ,CR_MassFilter											  ,PACEEXMASN,	       1,     12939,30-AUG-16	      , ,									    ,										,
104A9D389BC8F044E0531E62E00A7FCB,27-MAY-15 04.12.52.000000 AM						    ,CR_MassFilter											 ,27-MAY-15 04.12.52.153455 AM						     ,CR_MassFilter											  ,SCDKEFAFIM,	       1,      1068,29-JAN-19	      , ,									    ,										,
F5042618C9444C35E04400212867A1B9,12-JUN-14 02.10.38.000000 PM						    ,CR_MassFilter											 ,12-JUN-14 02.10.38.338754 PM						     ,CR_MassFilter											  ,SCELEFETED,	       1,      1620,06-JUL-18	      , ,									    ,										,
F5042618D0774C35E04400212867A1B9,26-JUN-14 10.49.29.000000 AM						    ,CR_MassFilter											 ,26-JUN-14 10.49.29.168335 AM						     ,CR_MassFilter											  ,SCNLE2XDED,	       1,	729,28-JAN-19	      , ,									    ,										,
F5042618CACF4C35E04400212867A1B9,19-JUN-14 04.52.09.000000 AM						    ,CR_MassFilter											 ,19-JUN-14 04.52.09.865445 AM						     ,CR_MassFilter											  ,HMSEESPTXM,	       2,     32514,09-JUL-14	      , ,									    ,										,
775F798E78ECF244E0531E62E00A5BD2,17-OCT-18 11.47.55.000000 PM						    ,CR_MassFilter											 ,17-OCT-18 11.47.55.620693 PM						     ,CR_MassFilter											  ,BRCKCXOASN,	       5,     83639,29-JAN-19	      , ,									    ,										,
E86CBE6B3AAE675AE04400212867A1B9,21-NOV-13 10.24.05.000000 AM						    ,CR_MassFilter											 ,21-NOV-13 10.24.05.714807 AM						     ,CR_MassFilter											  ,MOLXADH945,	       1,      1584,29-JAN-19	      , ,									    ,										,
EBAFF2B9012B5059E04400212867A1B9,21-NOV-13 01.22.15.000000 PM						    ,CR_MassFilter											 ,21-NOV-13 01.22.15.890190 PM						     ,CR_MassFilter											  ,MEBLT789XM,	       1,	738,29-JAN-19	      , ,									    ,										,
EBB1B2B147A00380E04400212867A1B9,21-NOV-13 03.27.31.000000 PM						    ,CR_MassFilter											 ,21-NOV-13 03.27.31.576711 PM						     ,CR_MassFilter											  ,MOLXADC945,	       1,      2029,24-APR-15	      , ,									    ,										,
E86CBE6B3AAF675AE04400212867A1B9,21-NOV-13 05.12.29.000000 PM						    ,CR_MassFilter											 ,21-NOV-13 05.12.29.221891 PM						     ,CR_MassFilter											  ,MOLXADC852,	       1,      1348,23-APR-15	      , ,									    ,										,
EA00D033ABE463EEE04400212867A1B9,22-NOV-13 04.12.22.000000 PM						    ,CR_MassFilter											 ,22-NOV-13 04.12.22.013212 PM						     ,CR_MassFilter											  ,ERICE2RMED,	       3,     53196,29-JAN-19	      , ,									    ,										,
EBB1B2B147A10380E04400212867A1B9,23-NOV-13 09.40.08.000000 AM						    ,CR_MassFilter											 ,23-NOV-13 09.40.08.254919 AM						     ,CR_MassFilter											  ,AEMTAODHAN,	       1,	742,29-MAY-17	      , ,									    ,										,
EA00D033ABE663EEE04400212867A1B9,25-NOV-13 09.22.09.000000 AM						    ,CR_MassFilter											 ,25-NOV-13 09.22.09.785080 AM						     ,CR_MassFilter											  ,LEAREFLEXM,	       2,     17018,15-JAN-18	      , ,									    ,										,
EBB1B2B147A30380E04400212867A1B9,28-NOV-13 11.02.23.000000 AM						    ,CR_MassFilter											 ,28-NOV-13 11.02.23.381266 AM						     ,CR_MassFilter											  ,VISHADA945,	       1,	333,29-JAN-19	      , ,									    ,										,
EC3B20F7A6A25FBCE04400212867A1B9,12-DEC-13 07.31.23.000000 PM						    ,CR_MassFilter											 ,12-DEC-13 07.31.23.433594 PM						     ,CR_MassFilter											  ,INTLUINVOU,	       1,      4438,30-JUL-18	      , ,									    ,										,
77737A73DACAB23BE0531E62E00A94C8,18-OCT-18 03.55.43.000000 AM						    ,CR_MassFilter											 ,18-OCT-18 03.55.43.012082 AM						     ,CR_MassFilter											  ,BABWCFOSHO,	       1,     69258,29-JAN-19	      , ,									    ,										,
E86CBE6B3AB1675AE04400212867A1B9,02-DEC-13 07.28.22.000000 AM						    ,CR_MassFilter											 ,02-DEC-13 07.28.22.072821 AM						     ,CR_MassFilter											  ,WINTAOD852,	       2,     34924,29-JAN-19	      , ,									    ,										,
EC55230585ED5FA3E04400212867A1B9,02-DEC-13 07.39.33.000000 AM						    ,CR_MassFilter											 ,02-DEC-13 07.39.33.926016 AM						     ,CR_MassFilter											  ,XLNXAOD852,	       1,	732,23-MAR-16	      , ,									    ,										,
EC55230585EE5FA3E04400212867A1B9,02-DEC-13 08.09.42.000000 AM						    ,CR_MassFilter											 ,02-DEC-13 08.09.42.358618 AM						     ,CR_MassFilter											  ,XLNXAOD945,	       1,      1859,02-MAR-16	      , ,									    ,										,
EC55230585EF5FA3E04400212867A1B9,02-DEC-13 09.09.13.000000 AM						    ,CR_MassFilter											 ,02-DEC-13 09.09.13.897531 AM						     ,CR_MassFilter											  ,XLNXAOD861,	       1,      3155,25-FEB-16	      , ,									    ,										,
EC55230585F25FA3E04400212867A1B9,03-DEC-13 09.55.54.000000 AM						    ,CR_MassFilter											 ,03-DEC-13 09.55.54.836913 AM						     ,CR_MassFilter											  ,FITSTEROID,	      10,     31266,29-JAN-19	      , ,									    ,										,
F4C50780D56E4D60E04400212867A1B9,16-MAY-14 04.16.22.000000 PM						    ,CR_MassFilter											 ,16-MAY-14 04.16.22.165950 PM						     ,CR_MassFilter											  ,TYCOEAIRIN,	      59,     71693,29-JAN-19	      , ,									    ,										,
EC55230585F55FA3E04400212867A1B9,04-DEC-13 02.53.19.000000 PM						    ,CR_MassFilter											 ,04-DEC-13 02.53.19.532057 PM						     ,CR_MassFilter											  ,TDK_AOD945,	       1,	362,07-FEB-18	      , ,									    ,										,
F4CCE5DA07504BEFE04400212867A1B9,27-MAR-14 06.41.33.000000 PM						    ,CR_MassFilter											 ,27-MAR-14 06.41.33.908360 PM						     ,CR_MassFilter											  ,VICTCFO210,	       1,      3216,21-JAN-15	      , ,									    ,										,
EC3B20F7A69D5FBCE04400212867A1B9,09-DEC-13 11.11.05.000000 AM						    ,CR_MassFilter											 ,09-DEC-13 11.11.05.069106 AM						     ,CR_MassFilter											  ,TYCOE2SGED,	      11,     13857,29-JAN-19	      , ,									    ,										,
EC3B20F7A6A65FBCE04400212867A1B9,18-DEC-13 11.46.22.000000 PM						    ,CR_MassFilter											 ,18-DEC-13 11.46.22.182435 PM						     ,CR_MassFilter											  ,FUJIACESTA,	       1,      3815,29-JAN-19	      , ,									    ,										,
EC3B20F7A6A85FBCE04400212867A1B9,20-DEC-13 07.32.44.000000 PM						    ,CR_MassFilter											 ,20-DEC-13 07.32.44.416235 PM						     ,CR_MassFilter											  ,FOXCUSTAOU,	       1,      1119,29-JAN-19	      , ,									    ,										,
EC55230586055FA3E04400212867A1B9,03-JAN-14 04.04.39.000000 AM						    ,CR_MassFilter											 ,03-JAN-14 04.04.39.129888 AM						     ,CR_MassFilter											  ,PWTKUINVOU,	       1,      3847,28-JAN-19	      , ,									    ,										,
F1763AC91E945FC8E04400212867A1B9,01-MAR-14 07.15.14.000000 PM						    ,CR_MassFilter											 ,01-MAR-14 07.15.14.678607 PM						     ,CR_MassFilter											  ,CLRXC944NU,	       1,      3271,29-JAN-19	      , ,									    ,										,
F4C50780D5264D60E04400212867A1B9,14-MAY-14 07.35.32.000000 PM						    ,CR_MassFilter											 ,14-MAY-14 07.35.32.400849 PM						     ,CR_MassFilter											  ,BIZETFM2S1,	       5,      1897,29-MAY-18	      , ,									    ,										,
EC3B20F7A6C65FBCE04400212867A1B9,21-JAN-14 03.05.31.000000 PM						    ,CR_MassFilter											 ,21-JAN-14 03.05.31.884914 PM						     ,CR_MassFilter											  ,FILTETSRCV,	       1,	173,13-NOV-18	      , ,									    ,										,
E86CBE6B3AB3675AE04400212867A1B9,07-JAN-14 05.10.46.000000 AM						    ,CR_MassFilter											 ,07-JAN-14 05.10.46.778076 AM						     ,CR_MassFilter											  ,MSPDAOD945,	       1,	343,10-APR-15	      , ,									    ,										,
E86CBE6B3AB4675AE04400212867A1B9,09-JAN-14 04.47.30.000000 AM						    ,CR_MassFilter											 ,09-JAN-14 04.47.30.309566 AM						     ,CR_MassFilter											  ,BYDCAO940B,	       3,	897,24-JAN-14	      , ,									    ,										,
EC55230586165FA3E04400212867A1B9,27-JAN-14 02.35.02.000000 PM						    ,CR_MassFilter											 ,27-JAN-14 02.35.02.803841 PM						     ,CR_MassFilter											  ,COHAAIN2HK,	       2,    330938,13-NOV-15	      , ,									    ,										,
78557783C5E80277E0531E62E00A01A5,18-OCT-18 10.07.14.000000 AM						    ,CR_MassFilter											 ,18-OCT-18 10.07.14.238340 AM						     ,CR_MassFilter											  ,TIMKM2TIMX,	       7,    380372,21-NOV-18	      , ,									    ,										,
F1763AC91E845FC8E04400212867A1B9,06-FEB-14 12.20.34.000000 PM						    ,CR_MassFilter											 ,06-FEB-14 12.20.34.900886 PM						     ,CR_MassFilter											  ,PRYSTY_YOF,	       3,	273,19-NOV-15	      , ,									    ,										,
EBB1B2B147A40380E04400212867A1B9,30-JAN-14 03.10.21.000000 PM						    ,CR_MassFilter											 ,30-JAN-14 03.10.21.956992 PM						     ,CR_MassFilter											  ,CISCABTS20,	       1,	238,21-JAN-19	      , ,									    ,										,
EC55230586195FA3E04400212867A1B9,30-JAN-14 11.13.15.000000 PM						    ,CR_MassFilter											 ,30-JAN-14 11.13.15.369449 PM						     ,CR_MassFilter											  ,CLRXCICSVP,	       1,	692,14-NOV-17	      , ,									    ,										,
F44214355D34210CE04400212867A1B9,10-MAR-14 03.04.15.000000 PM						    ,CR_MassFilter											 ,10-MAR-14 03.04.15.935767 PM						     ,CR_MassFilter											  ,BOEIUINVO1,	       1,      7830,29-JAN-19	      , ,									    ,										,
F1763AC91E925FC8E04400212867A1B9,21-FEB-14 05.05.45.000000 AM						    ,CR_MassFilter											 ,21-FEB-14 05.05.45.703004 AM						     ,CR_MassFilter											  ,PHILAOA852,	       1,     68548,29-JAN-19	      , ,									    ,										,
F4C50780D8EF4D60E04400212867A1B9,29-MAY-14 04.02.55.000000 AM						    ,CR_MassFilter											 ,29-MAY-14 04.02.55.181197 AM						     ,CR_MassFilter											  ,CISCUINVO2,	       1,     14169,28-JAN-19	      , ,									    ,										,
10564341B82FEE0CE0531E62E00A9C45,04-JUN-15 09.31.57.000000 AM						    ,CR_MassFilter											 ,04-JUN-15 09.31.57.635911 AM						     ,CR_MassFilter											  ,BMW_E2TABD,	     503,  16060790,02-NOV-15	      , ,									    ,										,
F4CCE5DA13B14BEFE04400212867A1B9,14-MAY-14 09.16.54.000000 PM						    ,CR_MassFilter											 ,14-MAY-14 09.16.54.114157 PM						     ,CR_MassFilter											  ,GAP_U214GT,	       1,	135,15-JAN-16	      , ,									    ,										,
1045A622557DF989E0531E62E00A0B91,09-JUN-15 11.09.07.000000 AM						    ,CR_MassFilter											 ,09-JUN-15 11.09.07.738456 AM						     ,CR_MassFilter											  ,NEGOWPDTFL,	       1,     60742,08-FEB-16	      , ,									    ,										,
F4C50780CA6C4D60E04400212867A1B9,01-APR-14 10.19.37.000000 AM						    ,CR_MassFilter											 ,01-APR-14 10.19.37.049932 AM						     ,CR_MassFilter											  ,WHFITBBIXM,	       8,      8638,14-AUG-15	      , ,									    ,										,
F4CCE5DA06E74BEFE04400212867A1B9,19-MAR-14 10.03.49.000000 AM						    ,CR_MassFilter											 ,19-MAR-14 10.03.49.160092 AM						     ,CR_MassFilter											  ,SHELE2STSG,	       1,      2793,08-AUG-16	      , ,									    ,										,
F4C50780CA824D60E04400212867A1B9,02-APR-14 10.27.09.000000 AM						    ,CR_MassFilter											 ,02-APR-14 10.27.09.008190 AM						     ,CR_MassFilter											  ,WHFITBBOXM,	       1,    212463,27-SEP-15	      , ,									    ,										,
F4C50780CF874D60E04400212867A1B9,07-APR-14 04.02.41.000000 PM						    ,CR_MassFilter											 ,07-APR-14 04.02.41.462008 PM						     ,CR_MassFilter											  ,SCPAIINVOU,	       7,      3832,29-JAN-19	      , ,									    ,										,
F4C50780D26B4D60E04400212867A1B9,14-APR-14 10.17.41.000000 AM						    ,CR_MassFilter											 ,14-APR-14 10.17.41.963816 AM						     ,CR_MassFilter											  ,CLAAE2FDDA,	       8,      6346,29-JAN-19	      , ,									    ,										,
F4C50780CF914D60E04400212867A1B9,08-APR-14 05.35.09.000000 PM						    ,CR_MassFilter											 ,08-APR-14 05.35.09.728574 PM						     ,CR_MassFilter											  ,SAMSTYS1FM,	       1,     10084,30-JUN-18	      , ,									    ,										,
F4CCE5DA11DF4BEFE04400212867A1B9,02-MAY-14 03.29.41.000000 PM						    ,CR_MassFilter											 ,02-MAY-14 03.29.41.069941 PM						     ,CR_MassFilter											  ,CLRXCO856N,	       1,    129423,22-JUN-16	      , ,									    ,										,
F4CCE5DA0E344BEFE04400212867A1B9,09-APR-14 10.42.52.000000 AM						    ,CR_MassFilter											 ,09-APR-14 10.42.52.691501 AM						     ,CR_MassFilter											  ,SCEEETMCXM,	       1,      4214,29-JAN-19	      , ,									    ,										,
F4C50780D2804D60E04400212867A1B9,14-APR-14 07.59.47.000000 PM						    ,CR_MassFilter											 ,14-APR-14 07.59.47.987529 PM						     ,CR_MassFilter											  ,SRCECINVIN,	       4,     20939,20-DEC-16	      , ,									    ,										,
F4C50780D2824D60E04400212867A1B9,14-APR-14 08.14.42.000000 PM						    ,CR_MassFilter											 ,14-APR-14 08.14.42.152027 PM						     ,CR_MassFilter											  ,SCCEIINVOU,	       2,      5094,29-JAN-19	      , ,									    ,										,
F4C50780D7F54D60E04400212867A1B9,26-MAY-14 01.50.10.000000 PM						    ,CR_MassFilter											 ,26-MAY-14 01.50.10.518188 PM						     ,CR_MassFilter											  ,GEOGE2ANCE,	       1,      1338,25-JAN-19	      , ,									    ,										,
F4C50780D5994D60E04400212867A1B9,19-MAY-14 10.26.33.000000 AM						    ,CR_MassFilter											 ,19-MAY-14 10.26.33.174288 AM						     ,CR_MassFilter											  ,ZABATYRTRX,	       1,   1421901,28-JAN-19	      , ,									    ,										,
